      Lat      Lon      Cls
    39.75    86.75      BWk
    39.75    87.25      BWk
    39.75    87.75      BWk
    39.75    88.25      BWk
    39.75    88.75      BWk
    39.75    89.25      BWk
    39.75    89.75      BWk
    39.75    90.25      BWk
    39.75    90.75      BWk
    39.75    91.25      BWk
    39.75    91.75      BWk
    39.75    92.25      BWk
    39.75    92.75      BWk
    39.75    93.25      BWk
    39.75    93.75      BWk
    39.75    94.25      BWk
    39.75    94.75      BWk
    39.75    95.25      BWk
    39.75    95.75      BWk
    39.75    96.25      BWk
    39.75    96.75      BWk
    39.75    97.25      BWk
    39.75    97.75      BWk
    39.75    98.25      BWk
    39.75    98.75      BWk
    39.75    99.25      BWk
    39.75    99.75      BWk
    39.75   100.25      BWk
    39.75   100.75      BWk
    39.75   101.25      BWk
    39.75   101.75      BWk
    39.75   102.25      BWk
    39.75   102.75      BWk
    39.75   103.25      BWk
    39.75   103.75      BWk
    39.75   104.25      BWk
    39.75   104.75      BWk
    39.75   105.25      BWk
    39.75   105.75      BWk
    39.75   106.25      BWk
    39.75   106.75      BWk
    39.75   107.25      BWk
    39.75   107.75      BSk
    39.75   108.25      BSk
    39.75   108.75      BSk
    39.75   109.25      BSk
    39.75   109.75      BSk
    39.75   110.25      BSk
    39.75   110.75      BSk
    39.75   111.25      BSk
    39.75   111.75      Dwb
    39.75   112.25      Dwb
    39.75   112.75      Dwb
    39.75   113.25      Dwb
    39.75   113.75      Dwb
    39.75   114.25      Dwb
    39.75   114.75      Dwb
    39.75   115.25      Dwa
    39.75   115.75      Dwa
    39.75   116.25      Dwa
    39.75   116.75      Dwa
    39.75   117.25      Dwa
    39.75   117.75      Dwa
    39.75   118.25      Dwa
    39.75   118.75      Dwa
    39.75   119.25      Dwa
    39.75   119.75      Dwa
    39.75   121.25      Dwa
    39.75   121.75      Dwa
    39.75   122.25      Dwa
    39.75   122.75      Dwa
    39.75   123.25      Dwa
    39.75   123.75      Dwa
    39.75   124.25      Dwa
    39.75   124.75      Dwa
    39.75   125.25      Dwa
    39.75   125.75      Dwa
    39.75   126.25      Dwb
    39.75   126.75      Dwb
    39.75   127.25      Dwb
    39.75   127.75      Dfa
    39.75   139.75      Cfa
    39.75   140.25      Cfa
    39.75   140.75      Dfb
    39.75   141.25      Dfb
    39.75   141.75      Dfb
    39.75   142.25      Cfa
    40.25  -124.25      Csb
    40.25  -123.75      Csb
    40.25  -123.25      Csb
    40.25  -122.75      Csa
    40.25  -122.25      Csa
    40.25  -121.75      Csb
    40.25  -121.25      Csb
    40.25  -120.75      Csb
    40.25  -120.25      Csb
    40.25  -119.75      Csa
    40.25  -119.25      BSk
    40.25  -118.75      BWk
    40.25  -118.25      BWk
    40.25  -117.75      BSk
    40.25  -117.25      BSk
    40.25  -116.75      BSk
    40.25  -116.25      BSk
    40.25  -115.75      Dfb
    40.25  -115.25      Dfb
    40.25  -114.75      BSk
    40.25  -114.25      BSk
    40.25  -113.75      BWk
    40.25  -113.25      BSk
    40.25  -112.75      BSk
    40.25  -112.25      Cfa
    40.25  -111.75      Dfa
    40.25  -111.25      Dfb
    40.25  -110.75      Dfb
    40.25  -110.25      BSk
    40.25  -109.75      BSk
    40.25  -109.25      BSk
    40.25  -108.75      BSk
    40.25  -108.25      Dfb
    40.25  -107.75      Dfb
    40.25  -107.25      Dfc
    40.25  -106.75      Dfc
    40.25  -106.25      Dfc
    40.25  -105.75      Dfc
    40.25  -105.25      BSk
    40.25  -104.75      BSk
    40.25  -104.25      BSk
    40.25  -103.75      BSk
    40.25  -103.25      BSk
    40.25  -102.75      BSk
    40.25  -102.25      BSk
    40.25  -101.75      BSk
    40.25  -101.25      BSk
    40.25  -100.75      Dfa
    40.25  -100.25      Dfa
    40.25   -99.75      Dfa
    40.25   -99.25      Dfa
    40.25   -98.75      Dfa
    40.25   -98.25      Dfa
    40.25   -97.75      Dfa
    40.25   -97.25      Dfa
    40.25   -96.75      Dfa
    40.25   -96.25      Dfa
    40.25   -95.75      Dfa
    40.25   -95.25      Dfa
    40.25   -94.75      Dfa
    40.25   -94.25      Dfa
    40.25   -93.75      Dfa
    40.25   -93.25      Dfa
    40.25   -92.75      Dfa
    40.25   -92.25      Dfa
    40.25   -91.75      Dfa
    40.25   -91.25      Dfa
    40.25   -90.75      Dfa
    40.25   -90.25      Dfa
    40.25   -89.75      Dfa
    40.25   -89.25      Dfa
    40.25   -88.75      Dfa
    40.25   -88.25      Dfa
    40.25   -87.75      Dfa
    40.25   -87.25      Dfa
    40.25   -86.75      Dfa
    40.25   -86.25      Dfa
    40.25   -85.75      Dfa
    40.25   -85.25      Dfa
    40.25   -84.75      Dfa
    40.25   -84.25      Dfa
    40.25   -83.75      Dfa
    40.25   -83.25      Dfa
    40.25   -82.75      Dfa
    40.25   -82.25      Dfa
    40.25   -81.75      Cfa
    40.25   -81.25      Cfa
    40.25   -80.75      Cfa
    40.25   -80.25      Cfa
    40.25   -79.75      Cfa
    40.25   -79.25      Cfa
    40.25   -78.75      Cfb
    40.25   -78.25      Cfb
    40.25   -77.75      Cfa
    40.25   -77.25      Cfa
    40.25   -76.75      Cfa
    40.25   -76.25      Cfa
    40.25   -75.75      Cfa
    40.25   -75.25      Cfa
    40.25   -74.75      Cfa
    40.25   -74.25      Cfa
    40.25   -73.75      Cfa
    40.25    -8.75      Csb
    40.25    -8.25      Csb
    40.25    -7.75      Csb
    40.25    -7.25      Csa
    40.25    -6.75      Csa
    40.25    -6.25      Csa
    40.25    -5.75      Csb
    40.25    -5.25      Csb
    40.25    -4.75      Csb
    40.25    -4.25      Csa
    40.25    -3.75      Csa
    40.25    -3.25      Csa
    40.25    -2.75      Csa
    40.25    -2.25      Csb
    40.25    -1.75      Csb
    40.25    -1.25      Cfb
    40.25    -0.75      Csb
    40.25    -0.25      Csb
    40.25     0.25      Csa
    40.25     3.75      Csa
    40.25     4.25      Csa
    40.25     8.25      Csa
    40.25     8.75      Csa
    40.25     9.25      Csb
    40.25     9.75      Csa
    40.25    14.75      Csa
    40.25    15.25      Csa
    40.25    15.75      Csb
    40.25    16.25      Csa
    40.25    16.75      Csa
    40.25    17.25      Csa
    40.25    17.75      Csa
    40.25    18.25      Csa
    40.25    19.25      Csa
    40.25    19.75      Csa
    40.25    20.25      Csb
    40.25    20.75      Csb
    40.25    21.25      Csb
    40.25    21.75      Cfb
    40.25    22.25      Cfb
    40.25    22.75      Cfa
    40.25    23.25      Cfa
    40.25    23.75      Csa
    40.25    24.25      Csa
    40.25    25.75      Csa
    40.25    26.25      Csa
    40.25    26.75      Csa
    40.25    27.25      Csa
    40.25    27.75      Csa
    40.25    28.25      Csa
    40.25    28.75      Csa
    40.25    29.25      Csb
    40.25    29.75      Csb
    40.25    30.25      Csb
    40.25    30.75      Cfb
    40.25    31.25      Cfb
    40.25    31.75      Cfb
    40.25    32.25      Csb
    40.25    32.75      Csb
    40.25    33.25      Csb
    40.25    33.75      Csb
    40.25    34.25      Csb
    40.25    34.75      Csb
    40.25    35.25      Csb
    40.25    35.75      Csb
    40.25    36.25      Csb
    40.25    36.75      Cfb
    40.25    37.25      Dfb
    40.25    37.75      Dfb
    40.25    38.25      Cfb
    40.25    38.75      Dfb
    40.25    39.25      Dfb
    40.25    39.75      Dfb
    40.25    40.25      Dfb
    40.25    40.75      Dfb
    40.25    41.25      Dfb
    40.25    41.75      Dfb
    40.25    42.25      Dfb
    40.25    42.75      Dfb
    40.25    43.25      Dfb
    40.25    43.75      Dfb
    40.25    44.25      Dfa
    40.25    44.75      Dfb
    40.25    45.25      Dfb
    40.25    45.75      Dfb
    40.25    46.25      Dfb
    40.25    46.75      Cfa
    40.25    47.25      BSk
    40.25    47.75      BSk
    40.25    48.25      BSk
    40.25    48.75      Csa
    40.25    49.25      BSk
    40.25    49.75      BSk
    40.25    50.25      BSk
    40.25    52.75      BWk
    40.25    53.25      BWk
    40.25    53.75      BWk
    40.25    54.25      BSk
    40.25    54.75      BSk
    40.25    55.25      BSk
    40.25    55.75      BSk
    40.25    56.25      BSk
    40.25    56.75      BWk
    40.25    57.25      BWk
    40.25    57.75      BWk
    40.25    58.25      BWk
    40.25    58.75      BWk
    40.25    59.25      BWk
    40.25    59.75      BWk
    40.25    60.25      BWk
    40.25    60.75      BWk
    40.25    61.25      BWk
    40.25    61.75      BWk
    40.25    62.25      BWk
    40.25    62.75      BWk
    40.25    63.25      BWk
    40.25    63.75      BWk
    40.25    64.25      BWk
    40.25    64.75      BSk
    40.25    65.25      BSk
    40.25    65.75      BSk
    40.25    66.25      Csa
    40.25    66.75      Csa
    40.25    67.25      Csa
    40.25    67.75      Csa
    40.25    68.25      Csa
    40.25    68.75      Csa
    40.25    69.25      BSk
    40.25    69.75      BSk
    40.25    70.25      BSk
    40.25    70.75      BWk
    40.25    71.25      BWk
    40.25    71.75      BSk
    40.25    72.25      BSk
    40.25    72.75      Dsb
    40.25    73.25      Dsb
    40.25    73.75      Dsb
    40.25    74.25      Dsc
    40.25    74.75       ET
    40.25    75.25      Dfc
    40.25    75.75      BSk
    40.25    76.25      BSk
    40.25    76.75      BWk
    40.25    77.25      BWk
    40.25    77.75      BWk
    40.25    78.25      BWk
    40.25    78.75      BWk
    40.25    79.25      BWk
    40.25    79.75      BWk
    40.25    80.25      BWk
    40.25    80.75      BWk
    40.25    81.25      BWk
    40.25    81.75      BWk
    40.25    82.25      BWk
    40.25    82.75      BWk
    40.25    83.25      BWk
    40.25    83.75      BWk
    40.25    84.25      BWk
    40.25    84.75      BWk
    40.25    85.25      BWk
    40.25    85.75      BWk
    40.25    86.25      BWk
    40.25    86.75      BWk
    40.25    87.25      BWk
    40.25    87.75      BWk
    40.25    88.25      BWk
    40.25    88.75      BWk
    40.25    89.25      BWk
    40.25    89.75      BWk
    40.25    90.25      BWk
    40.25    90.75      BWk
    40.25    91.25      BWk
    40.25    91.75      BWk
    40.25    92.25      BWk
    40.25    92.75      BWk
    40.25    93.25      BWk
    40.25    93.75      BWk
    40.25    94.25      BWk
    40.25    94.75      BWk
    40.25    95.25      BWk
    40.25    95.75      BWk
    40.25    96.25      BWk
    40.25    96.75      BWk
    40.25    97.25      BWk
    40.25    97.75      BWk
    40.25    98.25      BWk
    40.25    98.75      BWk
    40.25    99.25      BWk
    40.25    99.75      BWk
    40.25   100.25      BWk
    40.25   100.75      BWk
    40.25   101.25      BWk
    40.25   101.75      BWk
    40.25   102.25      BWk
    40.25   102.75      BWk
    40.25   103.25      BWk
    40.25   103.75      BWk
    40.25   104.25      BWk
    40.25   104.75      BWk
    40.25   105.25      BWk
    40.25   105.75      BWk
    40.25   106.25      BWk
    40.25   106.75      BWk
    40.25   107.25      BWk
    40.25   107.75      BWk
    40.25   108.25      BSk
    40.25   108.75      BSk
    40.25   109.25      BSk
    40.25   109.75      BSk
    40.25   110.25      BSk
    40.25   110.75      BSk
    40.25   111.25      BSk
    40.25   111.75      Dwb
    40.25   112.25      Dwb
    40.25   112.75      Dwb
    40.25   113.25      BSk
    40.25   113.75      Dwb
    40.25   114.25      Dwb
    40.25   114.75      Dwb
    40.25   115.25      Dwb
    40.25   115.75      Dwb
    40.25   116.25      Dwa
    40.25   116.75      Dwa
    40.25   117.25      Dwa
    40.25   117.75      Dwa
    40.25   118.25      Dwa
    40.25   118.75      Dwa
    40.25   119.25      Dwa
    40.25   119.75      Dwa
    40.25   120.25      Dwa
    40.25   120.75      Dwa
    40.25   122.25      Dwa
    40.25   122.75      Dwb
    40.25   123.25      Dwa
    40.25   123.75      Dwa
    40.25   124.25      Dwa
    40.25   124.75      Dwa
    40.25   125.25      Dwb
    40.25   125.75      Dwb
    40.25   126.25      Dwb
    40.25   126.75      Dwb
    40.25   127.25      Dwb
    40.25   127.75      Dwb
    40.25   128.25      Dfb
    40.25   128.75      Dfa
    40.25   129.25      Dfa
    40.25   139.75      Cfa
    40.25   140.25      Cfa
    40.25   140.75      Dfa
    40.25   141.25      Dfb
    40.25   141.75      Cfb
    40.75  -124.25      Csb
    40.75  -123.75      Csb
    40.75  -123.25      Csb
    40.75  -122.75      Csb
    40.75  -122.25      Csa
    40.75  -121.75      Csb
    40.75  -121.25      Csb
    40.75  -120.75      Csb
    40.75  -120.25      Csb
    40.75  -119.75      Csb
    40.75  -119.25      BSk
    40.75  -118.75      BSk
    40.75  -118.25      BSk
    40.75  -117.75      BSk
    40.75  -117.25      BSk
    40.75  -116.75      BSk
    40.75  -116.25      BSk
    40.75  -115.75      BSk
    40.75  -115.25      Dfb
    40.75  -114.75      BSk
    40.75  -114.25      BSk
    40.75  -113.75      BWk
    40.75  -113.25      BSk
    40.75  -112.75      Cfa
    40.75  -112.25      Cfa
    40.75  -111.75      Dfb
    40.75  -111.25      Dfb
    40.75  -110.75      Dfc
    40.75  -110.25      Dfc
    40.75  -109.75      Dfc
    40.75  -109.25      BSk
    40.75  -108.75      Dfb
    40.75  -108.25      Dfb
    40.75  -107.75      Dfb
    40.75  -107.25      Dfb
    40.75  -106.75      Dfc
    40.75  -106.25      Dfc
    40.75  -105.75      Dfc
    40.75  -105.25      BSk
    40.75  -104.75      BSk
    40.75  -104.25      BSk
    40.75  -103.75      BSk
    40.75  -103.25      BSk
    40.75  -102.75      BSk
    40.75  -102.25      BSk
    40.75  -101.75      BSk
    40.75  -101.25      Dfa
    40.75  -100.75      Dfa
    40.75  -100.25      Dfa
    40.75   -99.75      Dfa
    40.75   -99.25      Dfa
    40.75   -98.75      Dfa
    40.75   -98.25      Dfa
    40.75   -97.75      Dfa
    40.75   -97.25      Dfa
    40.75   -96.75      Dfa
    40.75   -96.25      Dfa
    40.75   -95.75      Dfa
    40.75   -95.25      Dfa
    40.75   -94.75      Dfa
    40.75   -94.25      Dfa
    40.75   -93.75      Dfa
    40.75   -93.25      Dfa
    40.75   -92.75      Dfa
    40.75   -92.25      Dfa
    40.75   -91.75      Dfa
    40.75   -91.25      Dfa
    40.75   -90.75      Dfa
    40.75   -90.25      Dfa
    40.75   -89.75      Dfa
    40.75   -89.25      Dfa
    40.75   -88.75      Dfa
    40.75   -88.25      Dfa
    40.75   -87.75      Dfa
    40.75   -87.25      Dfa
    40.75   -86.75      Dfa
    40.75   -86.25      Dfa
    40.75   -85.75      Dfa
    40.75   -85.25      Dfa
    40.75   -84.75      Dfa
    40.75   -84.25      Dfa
    40.75   -83.75      Dfa
    40.75   -83.25      Dfa
    40.75   -82.75      Dfb
    40.75   -82.25      Dfb
    40.75   -81.75      Dfa
    40.75   -81.25      Dfa
    40.75   -80.75      Dfb
    40.75   -80.25      Dfb
    40.75   -79.75      Dfb
    40.75   -79.25      Dfb
    40.75   -78.75      Dfb
    40.75   -78.25      Dfb
    40.75   -77.75      Dfb
    40.75   -77.25      Dfa
    40.75   -76.75      Dfa
    40.75   -76.25      Dfa
    40.75   -75.75      Dfa
    40.75   -75.25      Dfa
    40.75   -74.75      Cfa
    40.75   -74.25      Cfa
    40.75   -73.75      Cfa
    40.75   -73.25      Cfa
    40.75   -72.75      Cfa
    40.75   -72.25      Cfa
    40.75    -8.75      Csb
    40.75    -8.25      Csb
    40.75    -7.75      Csb
    40.75    -7.25      Csb
    40.75    -6.75      Csb
    40.75    -6.25      Csa
    40.75    -5.75      Csb
    40.75    -5.25      Csb
    40.75    -4.75      Csb
    40.75    -4.25      Csb
    40.75    -3.75      Csb
    40.75    -3.25      Csa
    40.75    -2.75      Csb
    40.75    -2.25      Csb
    40.75    -1.75      Cfb
    40.75    -1.25      Cfb
    40.75    -0.75      Cfb
    40.75    -0.25      Cfb
    40.75     0.25      Csa
    40.75     0.75      Csa
    40.75     8.25      Csa
    40.75     8.75      Csa
    40.75     9.25      Csb
    40.75     9.75      Csa
    40.75    12.75      Csa
    40.75    14.25      Csa
    40.75    14.75      Csa
    40.75    15.25      Csb
    40.75    15.75      Csb
    40.75    16.25      Csa
    40.75    16.75      Csa
    40.75    17.25      Csa
    40.75    17.75      Csa
    40.75    18.25      Csa
    40.75    19.25      Csa
    40.75    19.75      Csa
    40.75    20.25      Csb
    40.75    20.75      Csb
    40.75    21.25      Cfb
    40.75    21.75      Cfb
    40.75    22.25      Cfa
    40.75    22.75      Cfa
    40.75    23.25      Cfa
    40.75    23.75      Cfa
    40.75    24.25      Csa
    40.75    24.75      Csa
    40.75    25.25      Csa
    40.75    25.75      Csa
    40.75    26.25      Csa
    40.75    26.75      Csa
    40.75    27.25      Csa
    40.75    27.75      Csa
    40.75    28.75      Csa
    40.75    29.25      Csa
    40.75    29.75      Csa
    40.75    30.25      Cfa
    40.75    30.75      Cfb
    40.75    31.25      Cfb
    40.75    31.75      Cfb
    40.75    32.25      Cfb
    40.75    32.75      Cfb
    40.75    33.25      Dfb
    40.75    33.75      Cfb
    40.75    34.25      Csb
    40.75    34.75      Csb
    40.75    35.25      Csb
    40.75    35.75      Csb
    40.75    36.25      Cfb
    40.75    36.75      Cfb
    40.75    37.25      Cfb
    40.75    37.75      Cfb
    40.75    38.25      Cfb
    40.75    38.75      Cfb
    40.75    39.25      Cfb
    40.75    39.75      Cfb
    40.75    40.25      Dfb
    40.75    40.75      Dfb
    40.75    41.25      Dfb
    40.75    41.75      Dfb
    40.75    42.25      Dfb
    40.75    42.75      Dfb
    40.75    43.25      Dfb
    40.75    43.75      Dfb
    40.75    44.25      Dfb
    40.75    44.75      Dfb
    40.75    45.25      Dfb
    40.75    45.75      Dfb
    40.75    46.25      Cfa
    40.75    46.75      BSk
    40.75    47.25      Cfa
    40.75    47.75      Cfa
    40.75    48.25      Dfa
    40.75    48.75      Dfb
    40.75    49.25      Csa
    40.75    49.75      BSk
    40.75    50.25      BSk
    40.75    52.75      BSk
    40.75    53.25      BWk
    40.75    53.75      BWk
    40.75    54.25      BSk
    40.75    54.75      BSk
    40.75    55.25      BSk
    40.75    55.75      BSk
    40.75    56.25      BSk
    40.75    56.75      BWk
    40.75    57.25      BWk
    40.75    57.75      BWk
    40.75    58.25      BWk
    40.75    58.75      BWk
    40.75    59.25      BWk
    40.75    59.75      BWk
    40.75    60.25      BWk
    40.75    60.75      BWk
    40.75    61.25      BWk
    40.75    61.75      BWk
    40.75    62.25      BWk
    40.75    62.75      BWk
    40.75    63.25      BWk
    40.75    63.75      BWk
    40.75    64.25      BWk
    40.75    64.75      BSk
    40.75    65.25      BSk
    40.75    65.75      BSk
    40.75    66.25      BSk
    40.75    66.75      Csa
    40.75    67.25      Csa
    40.75    67.75      Csa
    40.75    68.25      Csa
    40.75    68.75      Csa
    40.75    69.25      Csa
    40.75    69.75      Csa
    40.75    70.25      Dsa
    40.75    70.75      BSk
    40.75    71.25      BSk
    40.75    71.75      BSk
    40.75    72.25      BSk
    40.75    72.75      Dsa
    40.75    73.25      Dsb
    40.75    73.75      Dsb
    40.75    74.25      Dsc
    40.75    74.75       ET
    40.75    75.25      Dfc
    40.75    75.75      BSk
    40.75    76.25      BSk
    40.75    76.75      BSk
    40.75    77.25      BSk
    40.75    77.75      BSk
    40.75    78.25      BSk
    40.75    78.75      BWk
    40.75    79.25      BWk
    40.75    79.75      BWk
    40.75    80.25      BWk
    40.75    80.75      BWk
    40.75    81.25      BWk
    40.75    81.75      BWk
    40.75    82.25      BWk
    40.75    82.75      BWk
    40.75    83.25      BWk
    40.75    83.75      BWk
    40.75    84.25      BWk
    40.75    84.75      BWk
    40.75    85.25      BWk
    40.75    85.75      BWk
    40.75    86.25      BWk
    40.75    86.75      BWk
    40.75    87.25      BWk
    40.75    87.75      BWk
    40.75    88.25      BWk
    40.75    88.75      BWk
    40.75    89.25      BWk
    40.75    89.75      BWk
    40.75    90.25      BWk
    40.75    90.75      BWk
    40.75    91.25      BWk
    40.75    91.75      BWk
    40.75    92.25      BWk
    40.75    92.75      BWk
    40.75    93.25      BWk
    40.75    93.75      BWk
    40.75    94.25      BWk
    40.75    94.75      BWk
    40.75    95.25      BWk
    40.75    95.75      BWk
    40.75    96.25      BWk
    40.75    96.75      BWk
    40.75    97.25      BWk
    40.75    97.75      BWk
    40.75    98.25      BWk
    40.75    98.75      BWk
    40.75    99.25      BWk
    40.75    99.75      BWk
    40.75   100.25      BWk
    40.75   100.75      BWk
    40.75   101.25      BWk
    40.75   101.75      BWk
    40.75   102.25      BWk
    40.75   102.75      BWk
    40.75   103.25      BWk
    40.75   103.75      BWk
    40.75   104.25      BWk
    40.75   104.75      BWk
    40.75   105.25      BWk
    40.75   105.75      BWk
    40.75   106.25      BWk
    40.75   106.75      BWk
    40.75   107.25      BWk
    40.75   107.75      BWk
    40.75   108.25      BWk
    40.75   108.75      BSk
    40.75   109.25      BSk
    40.75   109.75      BSk
    40.75   110.25      BSk
    40.75   110.75      BSk
    40.75   111.25      BSk
    40.75   111.75      BSk
    40.75   112.25      Dwb
    40.75   112.75      Dwb
    40.75   113.25      BSk
    40.75   113.75      Dwb
    40.75   114.25      Dwb
    40.75   114.75      Dwb
    40.75   115.25      Dwb
    40.75   115.75      Dwb
    40.75   116.25      Dwa
    40.75   116.75      Dwa
    40.75   117.25      Dwa
    40.75   117.75      Dwb
    40.75   118.25      Dwa
    40.75   118.75      Dwa
    40.75   119.25      Dwa
    40.75   119.75      Dwa
    40.75   120.25      Dwa
    40.75   120.75      Dwa
    40.75   121.25      Dwa
    40.75   121.75      Dwa
    40.75   122.25      Dwa
    40.75   122.75      Dwa
    40.75   123.25      Dwb
    40.75   123.75      Dwb
    40.75   124.25      Dwa
    40.75   124.75      Dwa
    40.75   125.25      Dwa
    40.75   125.75      Dwb
    40.75   126.25      Dwb
    40.75   126.75      Dwb
    40.75   127.25      Dwc
    40.75   127.75      Dwc
    40.75   128.25      Dwb
    40.75   128.75      Dwb
    40.75   129.25      Dfa
    40.75   129.75      Dfb
    40.75   139.75      Dfa
    40.75   140.25      Cfa
    40.75   140.75      Cfa
    40.75   141.25      Cfb
    40.75   141.75      Cfa
    41.25  -124.25      Csb
    41.25  -123.75      Csb
    41.25  -123.25      Csb
    41.25  -122.75      Csb
    41.25  -122.25      Csb
    41.25  -121.75      Csb
    41.25  -121.25      Csb
    41.25  -120.75      Csb
    41.25  -120.25      Csb
    41.25  -119.75      Csb
    41.25  -119.25      Csb
    41.25  -118.75      BSk
    41.25  -118.25      BSk
    41.25  -117.75      BSk
    41.25  -117.25      BSk
    41.25  -116.75      BSk
    41.25  -116.25      BSk
    41.25  -115.75      BSk
    41.25  -115.25      BSk
    41.25  -114.75      BSk
    41.25  -114.25      BSk
    41.25  -113.75      BSk
    41.25  -113.25      BSk
    41.25  -112.75      Cfa
    41.25  -112.25      Csa
    41.25  -111.75      Dfb
    41.25  -111.25      Dfb
    41.25  -110.75      Dfb
    41.25  -110.25      Dfb
    41.25  -109.75      BSk
    41.25  -109.25      BSk
    41.25  -108.75      Dfb
    41.25  -108.25      Dfb
    41.25  -107.75      Dfb
    41.25  -107.25      Dfb
    41.25  -106.75      Dfb
    41.25  -106.25      Dfc
    41.25  -105.75      Dfb
    41.25  -105.25      BSk
    41.25  -104.75      BSk
    41.25  -104.25      BSk
    41.25  -103.75      BSk
    41.25  -103.25      BSk
    41.25  -102.75      BSk
    41.25  -102.25      BSk
    41.25  -101.75      BSk
    41.25  -101.25      Dfa
    41.25  -100.75      Dfa
    41.25  -100.25      Dfa
    41.25   -99.75      Dfa
    41.25   -99.25      Dfa
    41.25   -98.75      Dfa
    41.25   -98.25      Dfa
    41.25   -97.75      Dfa
    41.25   -97.25      Dfa
    41.25   -96.75      Dfa
    41.25   -96.25      Dfa
    41.25   -95.75      Dfa
    41.25   -95.25      Dfa
    41.25   -94.75      Dfa
    41.25   -94.25      Dfa
    41.25   -93.75      Dfa
    41.25   -93.25      Dfa
    41.25   -92.75      Dfa
    41.25   -92.25      Dfa
    41.25   -91.75      Dfa
    41.25   -91.25      Dfa
    41.25   -90.75      Dfa
    41.25   -90.25      Dfa
    41.25   -89.75      Dfa
    41.25   -89.25      Dfa
    41.25   -88.75      Dfa
    41.25   -88.25      Dfa
    41.25   -87.75      Dfa
    41.25   -87.25      Dfa
    41.25   -86.75      Dfa
    41.25   -86.25      Dfa
    41.25   -85.75      Dfa
    41.25   -85.25      Dfa
    41.25   -84.75      Dfa
    41.25   -84.25      Dfa
    41.25   -83.75      Dfa
    41.25   -83.25      Dfa
    41.25   -82.75      Dfa
    41.25   -82.25      Dfa
    41.25   -81.75      Dfa
    41.25   -81.25      Dfb
    41.25   -80.75      Dfb
    41.25   -80.25      Dfb
    41.25   -79.75      Dfb
    41.25   -79.25      Dfb
    41.25   -78.75      Dfb
    41.25   -78.25      Dfb
    41.25   -77.75      Dfb
    41.25   -77.25      Dfb
    41.25   -76.75      Dfb
    41.25   -76.25      Dfb
    41.25   -75.75      Dfb
    41.25   -75.25      Dfb
    41.25   -74.75      Dfb
    41.25   -74.25      Dfa
    41.25   -73.75      Cfa
    41.25   -73.25      Cfa
    41.25   -72.75      Cfa
    41.25   -72.25      Cfb
    41.25   -71.75      Cfb
    41.25   -71.25      Cfa
    41.25   -70.75      Cfa
    41.25   -70.25      Cfa
    41.25   -69.75      Cfa
    41.25    -8.75      Csb
    41.25    -8.25      Csb
    41.25    -7.75      Csb
    41.25    -7.25      Csb
    41.25    -6.75      Csb
    41.25    -6.25      Csb
    41.25    -5.75      Csb
    41.25    -5.25      Csb
    41.25    -4.75      Csb
    41.25    -4.25      Csb
    41.25    -3.75      Csb
    41.25    -3.25      Csb
    41.25    -2.75      Cfb
    41.25    -2.25      Cfb
    41.25    -1.75      Cfb
    41.25    -1.25      Cfb
    41.25    -0.75      Cfa
    41.25    -0.25      BSk
    41.25     0.25      BSk
    41.25     0.75      Csa
    41.25     1.25      Csa
    41.25     1.75      Csa
    41.25     2.25      Csa
    41.25     8.25      Csa
    41.25     8.75      Csa
    41.25     9.25      Csa
    41.25     9.75      Csa
    41.25    12.75      Csa
    41.25    13.25      Csa
    41.25    13.75      Csa
    41.25    14.25      Csa
    41.25    14.75      Csa
    41.25    15.25      Cfa
    41.25    15.75      Cfa
    41.25    16.25      Cfa
    41.25    16.75      Cfa
    41.25    17.25      Cfa
    41.25    19.25      Csa
    41.25    19.75      Csa
    41.25    20.25      Csb
    41.25    20.75      Csb
    41.25    21.25      Cfb
    41.25    21.75      Cfb
    41.25    22.25      Cfb
    41.25    22.75      Cfa
    41.25    23.25      Cfa
    41.25    23.75      Cfb
    41.25    24.25      Cfb
    41.25    24.75      Csb
    41.25    25.25      Csa
    41.25    25.75      Csb
    41.25    26.25      Csa
    41.25    26.75      Csa
    41.25    27.25      Csa
    41.25    27.75      Csa
    41.25    28.25      Csa
    41.25    28.75      Csa
    41.25    29.25      Csa
    41.25    29.75      Csa
    41.25    30.25      Cfa
    41.25    30.75      Cfa
    41.25    31.25      Cfa
    41.25    31.75      Cfa
    41.25    32.25      Cfb
    41.25    32.75      Cfb
    41.25    33.25      Cfb
    41.25    33.75      Cfb
    41.25    34.25      Cfb
    41.25    34.75      Cfb
    41.25    35.25      Cfb
    41.25    35.75      Cfb
    41.25    36.25      Cfb
    41.25    36.75      Cfa
    41.25    37.25      Cfa
    41.25    37.75      Cfa
    41.25    39.25      Cfa
    41.25    39.75      Cfa
    41.25    40.25      Cfa
    41.25    40.75      Cfa
    41.25    41.25      Cfb
    41.25    41.75      Dfb
    41.25    42.25      Dfb
    41.25    42.75      Dfb
    41.25    43.25      Dfb
    41.25    43.75      Dfb
    41.25    44.25      Dfb
    41.25    44.75      Dfa
    41.25    45.25      Cfa
    41.25    45.75      Cfa
    41.25    46.25      Cfa
    41.25    46.75      Cfa
    41.25    47.25      Dfb
    41.25    47.75      Dfc
    41.25    48.25      Dfb
    41.25    48.75      Cfa
    41.25    49.25      BSk
    41.25    52.75      BSk
    41.25    54.25      BSk
    41.25    54.75      BSk
    41.25    55.25      BSk
