year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2015,"United States","01000US","Crossing guards","339091","Female","2",33367,1728.28,29983.2,3025.75
2015,"United States","01000US","Transportation security screeners","339093","Male","1",17575,1409.18,48169.7,1977.88
2015,"United States","01000US","Transportation security screeners","339093","Female","2",10527,1024.39,43612.7,2034.08
2015,"United States","01000US","Chefs & head cooks","351011","Male","1",307399,5741.87,34855.0,464.029
2015,"United States","01000US","Chefs & head cooks","351011","Female","2",76222,3145.04,28652.2,691.781
2015,"United States","01000US","Firstline supervisors of food preparation & serving workers","351012","Male","1",224006,4699.1,34985.4,812.318
2015,"United States","01000US","Firstline supervisors of food preparation & serving workers","351012","Female","2",308421,5188.47,25903.5,390.107
2015,"United States","01000US","Cooks","352010","Male","1",1344356,14751.3,22584.3,189.35
2015,"United States","01000US","Cooks","352010","Female","2",914641,9757.45,19870.2,203.554
2015,"United States","01000US","Food preparation workers","352021","Male","1",385227,6459.74,20724.6,364.773
2015,"United States","01000US","Food preparation workers","352021","Female","2",523550,6965.26,18705.7,215.014
2015,"United States","01000US","Bartenders","353011","Male","1",173651,4203.9,30315.8,485.608
2015,"United States","01000US","Bartenders","353011","Female","2",243927,5330.7,24699.7,397.812
2015,"United States","01000US","Combined food preparation & serving workers, including fast food","353021","Male","1",130146,3718.88,21370.0,957.083
2015,"United States","01000US","Combined food preparation & serving workers, including fast food","353021","Female","2",234252,4895.13,19371.1,744.55
2015,"United States","01000US","Counter attendants, cafeteria, food concession, & coffee shop","353022","Male","1",63274,2638.03,17944.8,1190.48
2015,"United States","01000US","Counter attendants, cafeteria, food concession, & coffee shop","353022","Female","2",130487,3336.36,16824.2,759.357
2015,"United States","01000US","Waiters & waitresses","353031","Male","1",635015,8840.74,25532.7,361.612
2015,"United States","01000US","Waiters & waitresses","353031","Female","2",1552986,16284.8,20402.9,194.884
2015,"United States","01000US","Food servers, nonrestaurant","353041","Male","1",58072,2579.03,27188.9,1079.59
2015,"United States","01000US","Food servers, nonrestaurant","353041","Female","2",119926,3291.23,22686.9,583.725
2015,"United States","01000US","Dishwashers","359021","Male","1",243369,5125.05,18574.3,494.052
2015,"United States","01000US","Dishwashers","359021","Female","2",64130,2443.56,17419.7,724.348
2015,"United States","01000US","Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Male","1",42472,2245.09,24934.7,2603.28
2015,"United States","01000US","Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Female","2",256516,5240.14,18969.0,1116.62
2015,"United States","01000US","Firstline supervisors of housekeeping & janitorial workers","371011","Male","1",127374,3198.85,48448.4,1080.19
2015,"United States","01000US","Firstline supervisors of housekeeping & janitorial workers","371011","Female","2",75689,3122.52,30870.1,680.643
2015,"United States","01000US","Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Male","1",115545,3511.28,44840.0,1190.34
2015,"United States","01000US","Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Female","2",7123,850.624,34613.9,2766.18
2015,"United States","01000US","Maids & housekeeping cleaners","372012","Male","1",169723,4101.99,25384.6,419.908
2015,"United States","01000US","Maids & housekeeping cleaners","372012","Female","2",999466,11981.3,21296.7,224.466
2015,"United States","01000US","Pest control workers","372021","Male","1",61416,2630.43,36329.5,1022.6
2015,"United States","01000US","Pest control workers","372021","Female","2",3069,495.35,31592.7,3552.48
2015,"United States","01000US","Grounds maintenance workers","373010","Male","1",981138,12617.3,25155.8,228.71
2015,"United States","01000US","Grounds maintenance workers","373010","Female","2",58715,2024.29,24291.6,1059.1
2015,"United States","01000US","Firstline supervisors of gaming workers","391010","Male","1",29879,1385.12,49831.8,1991.71
2015,"United States","01000US","Firstline supervisors of gaming workers","391010","Female","2",21521,1456.23,41291.7,2120.38
2015,"United States","01000US","Firstline supervisors of personal service workers","391021","Male","1",40758,1974.54,52447.6,2123.13
2015,"United States","01000US","Firstline supervisors of personal service workers","391021","Female","2",58083,2271.34,35989.1,1261.33
2015,"United States","01000US","Animal trainers","392011","Male","1",11256,899.768,39636.8,3930.82
2015,"United States","01000US","Animal trainers","392011","Female","2",16358,1321.66,32021.7,3392.89
2015,"United States","01000US","Nonfarm animal caretakers","392021","Male","1",44886,2144.73,28653.4,1434.33
2015,"United States","01000US","Nonfarm animal caretakers","392021","Female","2",123548,3170.88,24607.5,615.08
2015,"United States","01000US","Gaming services workers","393010","Male","1",52668,2312.18,41036.5,1206.54
2015,"United States","01000US","Gaming services workers","393010","Female","2",47979,1866.73,36113.1,918.358
2015,"United States","01000US","Motion picture projectionists","393021","Male","1",4732,645.324,33191.7,5931.64
2015,"United States","01000US","Motion picture projectionists","393021","Female","2",997,282.737,26464.9,11454.6
2015,"United States","01000US","Ushers, lobby attendants, & ticket takers","393031","Male","1",25185,1638.68,26372.2,3651.98
2015,"United States","01000US","Ushers, lobby attendants, & ticket takers","393031","Female","2",20094,1311.5,22182.8,2049.72
2015,"United States","01000US","Miscellaneous entertainment attendants & related workers","393090","Male","1",106990,2704.01,26484.0,1271.34
2015,"United States","01000US","Miscellaneous entertainment attendants & related workers","393090","Female","2",84983,2491.04,25428.9,1356.13
2015,"United States","01000US","Morticians, undertakers, & funeral directors","394031","Male","1",26491,1346.2,62907.6,2836.59
2015,"United States","01000US","Morticians, undertakers, & funeral directors","394031","Female","2",8921,872.36,40559.7,2423.17
2015,"United States","01000US","Barbers","395011","Male","1",46738,2375.8,26958.4,872.638
2015,"United States","01000US","Barbers","395011","Female","2",14320,1071.89,22646.7,1377.3
2015,"United States","01000US","Hairdressers, hairstylists, & cosmetologists","395012","Male","1",50613,2030.35,39672.2,2278.69
2015,"United States","01000US","Hairdressers, hairstylists, & cosmetologists","395012","Female","2",511778,8169.13,26181.8,359.746
2015,"United States","01000US","Miscellaneous personal appearance workers","395090","Male","1",32593,1887.28,25102.8,1114.6
2015,"United States","01000US","Miscellaneous personal appearance workers","395090","Female","2",207230,4939.52,23378.3,726.972
2015,"United States","01000US","Baggage porters, bellhops, & concierges","396010","Male","1",64544,2544.9,32744.2,1035.16
2015,"United States","01000US","Baggage porters, bellhops, & concierges","396010","Female","2",18086,1318.52,31092.3,1468.63
2015,"United States","01000US","Tour & travel guides","397010","Male","1",25567,1581.23,31193.5,2546.55
2015,"United States","01000US","Tour & travel guides","397010","Female","2",24530,1370.9,26985.1,3015.42
2015,"United States","01000US","Childcare workers","399011","Male","1",71073,2610.58,26359.9,1065.12
2015,"United States","01000US","Childcare workers","399011","Female","2",845904,8869.8,21568.5,254.274
2015,"United States","01000US","Personal care aides","399021","Male","1",187596,4135.16,26619.4,608.658
2015,"United States","01000US","Personal care aides","399021","Female","2",948348,9274.71,22892.3,302.558
2015,"United States","01000US","Recreation & fitness workers","399030","Male","1",135437,3423.38,36150.6,935.423
2015,"United States","01000US","Recreation & fitness workers","399030","Female","2",236071,5134.88,29021.1,562.061
2015,"United States","01000US","Residential advisors","399041","Male","1",32823,1815.97,25853.4,1387.94
2015,"United States","01000US","Residential advisors","399041","Female","2",49615,1919.08,26622.9,1425.09
2015,"United States","01000US","Personal care & service workers, all other ","399099","Male","1",49432,2492.31,26825.1,1089.7
2015,"United States","01000US","Personal care & service workers, all other ","399099","Female","2",44702,2048.11,25301.4,1622.35
2015,"United States","01000US","Firstline supervisors of retail sales workers","411011","Male","1",1518222,11066.5,58048.4,372.542
2015,"United States","01000US","Firstline supervisors of retail sales workers","411011","Female","2",1270087,9938.56,39783.2,314.017
2015,"United States","01000US","Firstline supervisors of nonretail sales workers","411012","Male","1",742621,7822.43,88743.4,987.482
2015,"United States","01000US","Firstline supervisors of nonretail sales workers","411012","Female","2",315783,5357.65,69395.9,1102.29
2015,"United States","01000US","Cashiers","412010","Male","1",892121,8873.15,28501.8,495.402
2015,"United States","01000US","Cashiers","412010","Female","2",2482459,16977.4,21786.2,206.906
2015,"United States","01000US","Counter & rental clerks","412021","Male","1",42290,1954.96,38443.4,2277.23
2015,"United States","01000US","Counter & rental clerks","412021","Female","2",46773,2279.48,28669.9,1740.59
2015,"United States","01000US","Parts salespersons","412022","Male","1",95543,2821.83,39560.9,1243.92
2015,"United States","01000US","Parts salespersons","412022","Female","2",13534,1211.71,31591.3,3102.51
2015,"United States","01000US","Retail salespersons","412031","Male","1",1617633,13450.3,48643.5,467.827
2015,"United States","01000US","Retail salespersons","412031","Female","2",1715874,12002.6,32636.2,373.855
2015,"United States","01000US","Advertising sales agents","413011","Male","1",88141,2993.36,80263.6,2643.33
2015,"United States","01000US","Advertising sales agents","413011","Female","2",90790,2728.54,64909.2,1966.75
2015,"United States","01000US","Insurance sales agents","413021","Male","1",238779,4850.72,90237.2,1787.62
2015,"United States","01000US","Insurance sales agents","413021","Female","2",236191,4387.28,51113.3,944.534
2015,"United States","01000US","Securities, commodities, & financial services sales agents","413031","Male","1",168831,4099.05,150480.0,3466.29
2015,"United States","01000US","Securities, commodities, & financial services sales agents","413031","Female","2",75098,2494.69,85485.2,3178.52
2015,"United States","01000US","Travel agents","413041","Male","1",12768,995.787,51870.2,4005.97
2015,"United States","01000US","Travel agents","413041","Female","2",50764,2401.8,41084.7,1050.99
2015,"United States","01000US","Sales representatives, services, all other","413099","Male","1",404376,5860.68,87701.1,1105.85
2015,"United States","01000US","Sales representatives, services, all other","413099","Female","2",201021,4221.45,62600.1,1533.94
2015,"United States","01000US","Sales representatives, wholesale & manufacturing","414010","Male","1",946779,8512.45,84599.7,663.73
2015,"United States","01000US","Sales representatives, wholesale & manufacturing","414010","Female","2",356828,5492.43,66353.8,887.418
2015,"United States","01000US","Models, demonstrators, & product promoters","419010","Male","1",17115,1351.85,46917.3,6242.77
2015,"United States","01000US","Models, demonstrators, & product promoters","419010","Female","2",41557,2101.28,38321.1,5341.59
2015,"United States","01000US","Real estate brokers & sales agents","419020","Male","1",241240,4642.47,90555.9,1789.35
2015,"United States","01000US","Real estate brokers & sales agents","419020","Female","2",290161,5397.34,58322.7,1212.11
2015,"United States","01000US","Sales engineers","419031","Male","1",29986,1594.22,108954.0,3188.58
2015,"United States","01000US","Sales engineers","419031","Female","2",2564,525.404,102731.0,12396.2
2015,"United States","01000US","Telemarketers","419041","Male","1",33020,1776.37,30427.0,2413.66
2015,"United States","01000US","Telemarketers","419041","Female","2",58942,2328.13,23771.3,847.105
2015,"United States","01000US","Doortodoor sales workers, news & street vendors, & related workers","419091","Male","1",50596,2356.68,36968.0,1992.71
2015,"United States","01000US","Doortodoor sales workers, news & street vendors, & related workers","419091","Female","2",49339,2144.19,37377.8,5459.79
2015,"United States","01000US","Other Sales Workers","419099","Male","1",129226,3229.13,81004.9,2244.88
2015,"United States","01000US","Other Sales Workers","419099","Female","2",124910,3344.59,54337.7,1481.14
2015,"United States","01000US","Firstline supervisors of office & administrative support workers","431011","Male","1",503273,7431.9,66459.1,700.403
2015,"United States","01000US","Firstline supervisors of office & administrative support workers","431011","Female","2",818895,10288.4,49622.3,393.064
2015,"United States","01000US","Switchboard operators, including answering service","432011","Male","1",5581,786.896,41605.4,4062.85
2015,"United States","01000US","Switchboard operators, including answering service","432011","Female","2",27824,1583.61,28201.7,956.711
2015,"United States","01000US","Telephone operators","432021","Male","1",9741,922.723,38989.2,5308.65
2015,"United States","01000US","Telephone operators","432021","Female","2",29895,1614.85,29569.4,1209.53
2015,"United States","01000US","Communications equipment operators, all other","432099","Male","1",6599,744.609,49362.6,5861.17
2015,"United States","01000US","Communications equipment operators, all other","432099","Female","2",5508,725.514,43403.0,4906.19
2015,"United States","01000US","Bill & account collectors","433011","Male","1",54637,2079.49,39228.8,1571.28
2015,"United States","01000US","Bill & account collectors","433011","Female","2",129691,3788.5,34277.1,626.723
2015,"United States","01000US","Billing & posting clerks","433021","Male","1",53360,2499.07,48373.1,3282.65
2015,"United States","01000US","Billing & posting clerks","433021","Female","2",433084,5393.02,34695.4,283.907
2015,"United States","01000US","Bookkeeping, accounting, & auditing clerks","433031","Male","1",155046,4042.39,49440.1,919.587
2015,"United States","01000US","Bookkeeping, accounting, & auditing clerks","433031","Female","2",1053466,8845.65,39503.6,232.815
2015,"United States","01000US","Gaming cage workers","433041","Male","1",2465,507.287,31521.4,3201.69
2015,"United States","01000US","Gaming cage workers","433041","Female","2",6873,781.225,27446.9,1921.64
2015,"United States","01000US","Payroll & timekeeping clerks","433051","Male","1",20028,1384.69,48147.5,2199.36
2015,"United States","01000US","Payroll & timekeeping clerks","433051","Female","2",148738,3543.65,41332.8,560.993
2015,"United States","01000US","Procurement clerks","433061","Male","1",13468,969.944,71768.2,4218.36
2015,"United States","01000US","Procurement clerks","433061","Female","2",20208,1312.07,51858.8,2479.99
2015,"United States","01000US","Tellers","433071","Male","1",59260,2136.0,28134.9,1342.25
2015,"United States","01000US","Tellers","433071","Female","2",323851,5897.28,26218.3,276.273
2015,"United States","01000US","Other financial clerks","433099","Male","1",39134,1901.0,96997.4,4664.9
2015,"United States","01000US","Other financial clerks","433099","Female","2",65616,2217.25,51238.0,1318.84
2015,"United States","01000US","Brokerage clerks","434011","Male","1",2184,478.855,63018.9,12450.0
2015,"United States","01000US","Brokerage clerks","434011","Female","2",5221,514.118,45419.9,2178.64
2015,"United States","01000US","Court, municipal, & license clerks","434031","Male","1",15342,1168.08,47520.7,2077.88
2015,"United States","01000US","Court, municipal, & license clerks","434031","Female","2",61329,2190.66,39258.1,592.847
2015,"United States","01000US","Credit authorizers, checkers, & clerks","434041","Male","1",12267,1061.98,70302.1,5955.5
2015,"United States","01000US","Credit authorizers, checkers, & clerks","434041","Female","2",33196,2047.07,39011.1,1396.77
2015,"United States","01000US","Customer service representatives","434051","Male","1",863719,9181.41,43287.2,500.519
2015,"United States","01000US","Customer service representatives","434051","Female","2",1668950,14162.4,34144.2,212.62
2015,"United States","01000US","Eligibility interviewers, government programs","434061","Male","1",14470,1100.74,50449.6,1556.75
2015,"United States","01000US","Eligibility interviewers, government programs","434061","Female","2",58028,2353.66,43345.9,796.891
2015,"United States","01000US","File clerks","434071","Male","1",72385,2353.15,37327.6,1082.15
2015,"United States","01000US","File clerks","434071","Female","2",232797,4558.77,33712.8,404.115
2015,"United States","01000US","Hotel, motel, & resort desk clerks","434081","Male","1",47683,2239.22,25403.3,1053.92
2015,"United States","01000US","Hotel, motel, & resort desk clerks","434081","Female","2",95375,3729.02,22692.3,623.162
2015,"United States","01000US","Interviewers, except eligibility & loan","434111","Male","1",27837,1513.96,42581.8,2409.43
2015,"United States","01000US","Interviewers, except eligibility & loan","434111","Female","2",106284,3579.88,33460.8,610.215
2015,"United States","01000US","Library assistants, clerical","434121","Male","1",20281,1213.34,32599.9,1348.7
2015,"United States","01000US","Library assistants, clerical","434121","Female","2",88399,2616.76,29017.5,1076.19
2015,"United States","01000US","Loan interviewers & clerks","434131","Male","1",25344,1607.28,49281.4,2295.9
2015,"United States","01000US","Loan interviewers & clerks","434131","Female","2",94165,3347.53,42166.9,976.207
2015,"United States","01000US","New accounts clerks","434141","Male","1",4573,669.986,61521.6,9974.56
2015,"United States","01000US","New accounts clerks","434141","Female","2",13120,1145.95,37484.8,1767.13
2015,"United States","01000US","Human resources assistants, except payroll & timekeeping","434161","Male","1",12422,1097.46,50733.9,3364.54
2015,"United States","01000US","Human resources assistants, except payroll & timekeeping","434161","Female","2",50353,1997.76,40655.6,967.285
2015,"United States","01000US","Receptionists & information clerks","434171","Male","1",118208,3291.31,32903.1,934.152
2015,"United States","01000US","Receptionists & information clerks","434171","Female","2",1052605,10025.9,27854.5,180.69
2015,"United States","01000US","Reservation & transportation ticket agents & travel clerks","434181","Male","1",49728,2140.26,49026.7,2611.47
2015,"United States","01000US","Reservation & transportation ticket agents & travel clerks","434181","Female","2",73567,2723.48,39258.8,1195.47
2015,"United States","01000US","Information & record clerks, all other","434199","Male","1",19512,1405.21,46543.0,2498.6
2015,"United States","01000US","Information & record clerks, all other","434199","Female","2",86018,2941.33,37499.9,600.458
2015,"United States","01000US","Cargo & freight agents","435011","Male","1",14703,1346.6,45117.0,3489.55
2015,"United States","01000US","Cargo & freight agents","435011","Female","2",6319,758.748,41178.1,3032.92
2015,"United States","01000US","Couriers & messengers","435021","Male","1",176566,4182.56,43690.7,752.198
2015,"United States","01000US","Couriers & messengers","435021","Female","2",32771,1495.13,35242.3,1604.64
2015,"United States","01000US","Dispatchers","435030","Male","1",123308,3714.33,45058.0,795.427
2015,"United States","01000US","Dispatchers","435030","Female","2",154686,3915.89,36918.1,460.658
2015,"United States","01000US","Meter readers, utilities","435041","Male","1",25899,1639.51,40642.5,1990.64
2015,"United States","01000US","Meter readers, utilities","435041","Female","2",3983,562.003,40052.3,2735.22
2015,"United States","01000US","Postal service clerks","435051","Male","1",51813,2001.18,54864.2,1205.34
2015,"United States","01000US","Postal service clerks","435051","Female","2",58084,2060.43,49776.1,734.47
2015,"United States","01000US","Postal service mail carriers","435052","Male","1",189739,4224.23,55819.3,416.718
2015,"United States","01000US","Postal service mail carriers","435052","Female","2",120922,3171.96,48972.6,480.213
2015,"United States","01000US","Postal service mail sorters, processors, & processing machine operators","435053","Male","1",36265,1491.03,52570.9,1173.69
2015,"United States","01000US","Postal service mail sorters, processors, & processing machine operators","435053","Female","2",36010,1856.79,47659.0,1059.41
2015,"United States","01000US","Production, planning, & expediting clerks","435061","Male","1",130031,3440.14,61036.1,905.592
2015,"United States","01000US","Production, planning, & expediting clerks","435061","Female","2",181654,4132.48,42225.6,504.528
2015,"United States","01000US","Shipping, receiving, & traffic clerks","435071","Male","1",412156,5843.0,32801.7,381.403
2015,"United States","01000US","Shipping, receiving, & traffic clerks","435071","Female","2",175172,4233.22,29499.8,365.223
2015,"United States","01000US","Stock clerks & order fillers","435081","Male","1",1017180,9266.45,29678.4,240.941
2015,"United States","01000US","Stock clerks & order fillers","435081","Female","2",545003,6811.73,27636.8,360.352
2015,"United States","01000US","Weighers, measurers, checkers, & samplers, recordkeeping","435111","Male","1",42918,2041.47,42837.3,1462.07
2015,"United States","01000US","Weighers, measurers, checkers, & samplers, recordkeeping","435111","Female","2",36434,1862.4,30695.6,997.117
2015,"United States","01000US","Secretaries & administrative assistants","436010","Male","1",164031,3593.15,47314.5,1158.61
2015,"United States","01000US","Secretaries & administrative assistants","436010","Female","2",3174730,20020.9,38212.4,122.753
2015,"United States","01000US","Computer operators","439011","Male","1",56734,2128.54,52646.3,1644.84
2015,"United States","01000US","Computer operators","439011","Female","2",48072,2329.55,40322.0,1895.61
2015,"United States","01000US","Data entry keyers","439021","Male","1",83639,2651.31,38521.7,1368.58
2015,"United States","01000US","Data entry keyers","439021","Female","2",280291,5105.72,32015.1,364.066
2015,"United States","01000US","Word processors & typists","439022","Male","1",42206,2051.96,38389.4,1154.15
2015,"United States","01000US","Word processors & typists","439022","Female","2",263886,5014.77,35052.2,344.969
2015,"United States","01000US","Insurance claims & policy processing clerks","439041","Male","1",62466,2393.24,48120.2,1525.1
2015,"United States","01000US","Insurance claims & policy processing clerks","439041","Female","2",283095,5112.85,38407.4,459.571
2015,"United States","01000US","Mail clerks & mail machine operators, except postal service","439051","Male","1",43517,1516.78,33295.4,1009.73
2015,"United States","01000US","Mail clerks & mail machine operators, except postal service","439051","Female","2",44883,2256.03,28923.0,770.928
2015,"United States","01000US","Office clerks, general","439061","Male","1",222614,4804.54,42583.0,743.079
2015,"United States","01000US","Office clerks, general","439061","Female","2",1007855,8968.25,34873.7,213.351
2015,"United States","01000US","Office machine operators, except computer","439071","Male","1",15895,1165.41,35129.4,1303.02
2015,"United States","01000US","Office machine operators, except computer","439071","Female","2",20950,1479.26,29667.6,1056.87
2015,"United States","01000US","Proofreaders & copy markers","439081","Male","1",3265,601.009,38308.5,3933.35
2015,"United States","01000US","Proofreaders & copy markers","439081","Female","2",7755,689.423,38166.5,2339.77
2015,"United States","01000US","Statistical assistants","439111","Male","1",7931,745.356,56583.0,3670.53
2015,"United States","01000US","Statistical assistants","439111","Female","2",13711,1001.25,45715.8,1939.41
2015,"United States","01000US","Firstline supervisors of farming, fishing, & forestry workers","451011","Male","1",46712,1997.26,46071.9,1311.02
2015,"United States","01000US","Firstline supervisors of farming, fishing, & forestry workers","451011","Female","2",8010,648.49,36343.4,2216.58
2015,"United States","01000US","Agricultural inspectors","452011","Male","1",9865,885.057,50880.4,2217.49
2015,"United States","01000US","Agricultural inspectors","452011","Female","2",5561,670.236,46399.5,3551.99
2015,"United States","01000US","Graders & sorters, agricultural products","452041","Male","1",18409,1381.51,27299.5,3347.29
2015,"United States","01000US","Graders & sorters, agricultural products","452041","Female","2",40267,1927.17,17289.6,964.828
2015,"United States","01000US","Fishing & hunting workers","453000","Male","1",19856,1273.78,44927.6,3655.07
2015,"United States","01000US","Fishing & hunting workers","453000","Female","2",1203,347.014,23374.8,7373.75
2015,"United States","01000US","Forest & conservation workers","454011","Male","1",11629,1000.99,32857.7,2453.7
2015,"United States","01000US","Forest & conservation workers","454011","Female","2",2411,430.098,30355.5,3800.1
2015,"United States","01000US","Logging workers","454020","Male","1",48932,1845.92,33796.3,1464.15
2015,"United States","01000US","Logging workers","454020","Female","2",1033,280.647,26055.1,3461.21
2015,"United States","01000US","Firstline supervisors of construction trades & extraction workers","471011","Male","1",652590,6747.66,65843.0,451.273
2015,"United States","01000US","Firstline supervisors of construction trades & extraction workers","471011","Female","2",19318,1241.61,58215.9,3393.96
2015,"United States","01000US","Boilermakers","472011","Male","1",14991,1185.79,55297.1,2348.71
2015,"United States","01000US","Boilermakers","472011","Female","2",430,187.089,57791.7,14159.1
2015,"United States","01000US","Carpenters","472031","Male","1",844208,10686.1,37403.8,294.621
2015,"United States","01000US","Carpenters","472031","Female","2",15295,1421.59,35217.1,2518.03
2015,"United States","01000US","Carpet, floor, & tile installers & finishers","472040","Male","1",110354,3569.76,33499.4,1046.13
2015,"United States","01000US","Carpet, floor, & tile installers & finishers","472040","Female","2",3271,761.355,24085.2,3286.56
2015,"United States","01000US","Cement masons, concrete finishers, & terrazzo workers","472050","Male","1",49920,2285.89,35673.3,1285.5
2015,"United States","01000US","Cement masons, concrete finishers, & terrazzo workers","472050","Female","2",352,199.167,25308.3,7060.46
2015,"United States","01000US","Construction laborers","472061","Male","1",1310328,13685.3,34945.6,260.89
2015,"United States","01000US","Construction laborers","472061","Female","2",39429,2041.94,34390.5,2047.6
2015,"United States","01000US","Paving, surfacing, & tamping equipment operators","472071","Male","1",12435,1046.24,37049.8,2326.92
2015,"United States","01000US","Paving, surfacing, & tamping equipment operators","472071","Female","2",368,170.66,37411.0,11621.0
2015,"United States","01000US","Drywall installers, ceiling tile installers, & tapers","472080","Male","1",108943,4138.3,31897.6,771.99
2015,"United States","01000US","Drywall installers, ceiling tile installers, & tapers","472080","Female","2",2571,544.335,23847.5,3215.51
2015,"United States","01000US","Electricians","472111","Male","1",679361,8653.81,52204.1,374.16
2015,"United States","01000US","Electricians","472111","Female","2",14934,1214.6,43312.5,1775.94
2015,"United States","01000US","Glaziers","472121","Male","1",35594,1976.49,40330.3,1375.76
2015,"United States","01000US","Glaziers","472121","Female","2",923,338.593,21074.9,4832.62
2015,"United States","01000US","Insulation workers","472130","Male","1",40447,1976.23,40375.8,1351.64
2015,"United States","01000US","Insulation workers","472130","Female","2",1498,364.381,31116.2,3465.01
2015,"United States","01000US","Painters & paperhangers","472140","Male","1",399371,7529.79,32125.8,502.881
2015,"United States","01000US","Painters & paperhangers","472140","Female","2",23737,1557.18,30392.4,2233.91
2015,"United States","01000US","Pipelayers, plumbers, pipefitters, & steamfitters","472150","Male","1",460343,5404.56,47681.0,505.587
2015,"United States","01000US","Pipelayers, plumbers, pipefitters, & steamfitters","472150","Female","2",6271,764.869,45029.9,4455.62
2015,"United States","01000US","Plasterers & stucco masons","472161","Male","1",26404,1940.26,32625.3,1533.12
2015,"United States","01000US","Plasterers & stucco masons","472161","Female","2",314,150.577,23635.6,10128.1
2015,"United States","01000US","Roofers","472181","Male","1",177997,5431.06,30979.0,663.253
2015,"United States","01000US","Roofers","472181","Female","2",2015,544.184,32886.3,8794.54
2015,"United States","01000US","Sheet metal workers","472211","Male","1",113671,3460.79,43741.7,635.549
2015,"United States","01000US","Sheet metal workers","472211","Female","2",5151,667.474,36101.6,2463.13
2015,"United States","01000US","Structural iron & steel workers","472221","Male","1",55697,2559.37,46632.8,1130.85
2015,"United States","01000US","Structural iron & steel workers","472221","Female","2",1370,382.76,44279.5,8361.64
2015,"United States","01000US","Helpers, construction trades","473010","Male","1",45306,2161.93,28542.1,1319.2
2015,"United States","01000US","Helpers, construction trades","473010","Female","2",1961,417.988,32352.4,5209.24
2015,"United States","01000US","Construction & building inspectors","474011","Male","1",71963,2461.75,57041.1,1159.65
2015,"United States","01000US","Construction & building inspectors","474011","Female","2",8932,701.924,48419.4,3834.11
2015,"United States","01000US","Elevator installers & repairers","474021","Male","1",23271,1433.36,81205.9,2545.28
2015,"United States","01000US","Elevator installers & repairers","474021","Female","2",191,131.592,71766.3,17789.8
2015,"United States","01000US","Fence erectors","474031","Male","1",23264,1517.27,32002.5,1535.89
2015,"United States","01000US","Fence erectors","474031","Female","2",290,176.84,24215.0,6614.96
2015,"United States","01000US","Hazardous materials removal workers","474041","Male","1",25492,1505.46,44932.4,1973.44
2015,"United States","01000US","Hazardous materials removal workers","474041","Female","2",5354,783.84,36417.3,3177.34
2015,"United States","01000US","Highway maintenance workers","474051","Male","1",96014,3334.06,40444.1,734.124
2015,"United States","01000US","Highway maintenance workers","474051","Female","2",2820,484.632,33647.2,4229.9
2015,"United States","01000US","Railtrack laying & maintenance equipment operators","474061","Male","1",11859,996.95,52216.3,1875.17
2015,"United States","01000US","Railtrack laying & maintenance equipment operators","474061","Female","2",149,112.249,35792.3,18270.9
2015,"United States","01000US","Earth drillers, except oil & gas","475021","Male","1",25770,1649.04,55072.8,2497.88
2015,"United States","01000US","Earth drillers, except oil & gas","475021","Female","2",578,397.011,59697.7,13220.4
2015,"United States","01000US","Explosives workers, ordnance handling experts, & blasters","475031","Male","1",16781,1337.78,47401.2,2570.95
2015,"United States","01000US","Explosives workers, ordnance handling experts, & blasters","475031","Female","2",1747,536.433,35670.5,5556.78
2015,"United States","01000US","Mining machine operators","475040","Male","1",65007,2754.14,63529.1,1188.09
2015,"United States","01000US","Mining machine operators","475040","Female","2",2026,440.411,55481.8,5505.93
2015,"United States","01000US","Firstline supervisors of mechanics, installers, & repairers","491011","Male","1",254304,4759.82,63097.8,737.038
2015,"United States","01000US","Firstline supervisors of mechanics, installers, & repairers","491011","Female","2",19309,1248.01,56781.4,2039.52
2015,"United States","01000US","Computer, automated teller, & office machine repairers","492011","Male","1",188729,4358.62,48554.1,712.681
2015,"United States","01000US","Computer, automated teller, & office machine repairers","492011","Female","2",26056,1559.39,44352.9,1770.39
2015,"United States","01000US","Radio & telecommunications equipment installers & repairers","492020","Male","1",147409,3592.92,55681.7,734.234
2015,"United States","01000US","Radio & telecommunications equipment installers & repairers","492020","Female","2",16127,1138.19,47725.8,2276.04
2015,"United States","01000US","Avionics technicians","492091","Male","1",22300,1612.69,49288.8,1791.85
2015,"United States","01000US","Avionics technicians","492091","Female","2",2740,565.306,41514.5,3988.44
2015,"United States","01000US","Electric motor, power tool, & related repairers","492092","Male","1",24193,1319.93,47734.3,1551.14
2015,"United States","01000US","Electric motor, power tool, & related repairers","492092","Female","2",1428,309.789,39378.1,5553.19
2015,"United States","01000US","Electronic equipment installers & repairers, motor vehicles","492096","Male","1",11589,1074.92,47964.4,3452.71
2015,"United States","01000US","Electronic equipment installers & repairers, motor vehicles","492096","Female","2",564,234.39,42941.4,7402.53
2015,"United States","01000US","Electronic home entertainment equipment installers & repairers","492097","Male","1",38769,2106.48,41524.9,1121.77
